timetable_id,stop_id,stop_sequence,stop_name,connected_routes
5469,814562,7,V.A. Clinic (263 Industrial Ave),"3/South Lowell, 4/Highlands via Stevens"
5470,800755,1,Kennedy Center,"10/Dracut/Tyngsboro, 11/IRS/Raytheon via Rte. 133, 12/Tewksbury via Rte. 38/Wilmington Train Station, 13/Billerica via Edson, 14/Burlington Mall/Lahey Clinic, 15-16/Chelmsford Center/Westford via Rtes. 129/110, 15/Chelmsford/Westford via Rte. 129/110, 16/Chelmsford via Chelmsford Street, 17/North Chelmsford via Middlesex Street, 18/Downtown Shuttle, 19/Pheasant Lane Mall via Middlesex Street, 1/Christian Hill, 2/Belvidere, 3/South Lowell, 4/Highlands via Stevens, 5/Westford Street/Drum Hill, 6/Broadway/UMass Lowell, 7/Pawtucketville/UMass Lowell North, 8/Centralville, 9/Lowell Circulator, /DEPRECATED - Vaccination Shuttle"
5470,800730,2,Chelmsford St and Westford St,5/Westford Street/Drum Hill
5470,815251,3,Westford St & Stevens St,5/Westford Street/Drum Hill
5470,814807,4,Westford St & Pine St,5/Westford Street/Drum Hill
5470,814937,5,Princeton Blvd & Wood St,5/Westford Street/Drum Hill
5470,815054,6,Walmart at Drum Hill Plaza,"16/Chelmsford via Chelmsford Street, 17/North Chelmsford via Middlesex Street, 5/Westford Street/Drum Hill"
5471,800755,1,Kennedy Center,"10/Dracut/Tyngsboro, 11/IRS/Raytheon via Rte. 133, 12/Tewksbury via Rte. 38/Wilmington Train Station, 13/Billerica via Edson, 14/Burlington Mall/Lahey Clinic, 15-16/Chelmsford Center/Westford via Rtes. 129/110, 15/Chelmsford/Westford via Rte. 129/110, 16/Chelmsford via Chelmsford Street, 17/North Chelmsford via Middlesex Street, 18/Downtown Shuttle, 19/Pheasant Lane Mall via Middlesex Street, 1/Christian Hill, 2/Belvidere, 3/South Lowell, 4/Highlands via Stevens, 5/Westford Street/Drum Hill, 6/Broadway/UMass Lowell, 7/Pawtucketville/UMass Lowell North, 8/Centralville, 9/Lowell Circulator, /DEPRECATED - Vaccination Shuttle"
5471,815159,2,Lowell City Hall (Merrimack St),"6/Broadway/UMass Lowell, 7/Pawtucketville/UMass Lowell North"
5471,814915,3,Market Basket Senior Center,6/Broadway/UMass Lowell
5471,800725,4,Broadway St & School St ,"6/Broadway/UMass Lowell, 9/Lowell Circulator"
5471,815229,5,UMASS South Campus Parking Lot,"6/Broadway/UMass Lowell, 9/Lowell Circulator"
5472,800755,1,Kennedy Center,"10/Dracut/Tyngsboro, 11/IRS/Raytheon via Rte. 133, 12/Tewksbury via Rte. 38/Wilmington Train Station, 13/Billerica via Edson, 14/Burlington Mall/Lahey Clinic, 15-16/Chelmsford Center/Westford via Rtes. 129/110, 15/Chelmsford/Westford via Rte. 129/110, 16/Chelmsford via Chelmsford Street, 17/North Chelmsford via Middlesex Street, 18/Downtown Shuttle, 19/Pheasant Lane Mall via Middlesex Street, 1/Christian Hill, 2/Belvidere, 3/South Lowell, 4/Highlands via Stevens, 5/Westford Street/Drum Hill, 6/Broadway/UMass Lowell, 7/Pawtucketville/UMass Lowell North, 8/Centralville, 9/Lowell Circulator, /DEPRECATED - Vaccination Shuttle"
5472,815159,2,Lowell City Hall (Merrimack St),"6/Broadway/UMass Lowell, 7/Pawtucketville/UMass Lowell North"
5472,814980,3,UMASS Lowell At Cumnock Hall (University Ave),"20/Downtown/UMass North, 7/Pawtucketville/UMass Lowell North"
5472,800768,4,Mammoth Rd & Woodward Ave,7/Pawtucketville/UMass Lowell North
5472,815137,5,Lowell General Hospital,7/Pawtucketville/UMass Lowell North
5472,2729434,6,Market Basket Old Ferry Road,7/Pawtucketville/UMass Lowell North
5472,2583090,7,D'Youville Manor,7/Pawtucketville/UMass Lowell North
5472,815255,8,Westminster Village Apts,7/Pawtucketville/UMass Lowell North
5472,815079,9,Greater Lowell Technical School,7/Pawtucketville/UMass Lowell North
5473,800755,1,Kennedy Center,"10/Dracut/Tyngsboro, 11/IRS/Raytheon via Rte. 133, 12/Tewksbury via Rte. 38/Wilmington Train Station, 13/Billerica via Edson, 14/Burlington Mall/Lahey Clinic, 15-16/Chelmsford Center/Westford via Rtes. 129/110, 15/Chelmsford/Westford via Rte. 129/110, 16/Chelmsford via Chelmsford Street, 17/North Chelmsford via Middlesex Street, 18/Downtown Shuttle, 19/Pheasant Lane Mall via Middlesex Street, 1/Christian Hill, 2/Belvidere, 3/South Lowell, 4/Highlands via Stevens, 5/Westford Street/Drum Hill, 6/Broadway/UMass Lowell, 7/Pawtucketville/UMass Lowell North, 8/Centralville, 9/Lowell Circulator, /DEPRECATED - Vaccination Shuttle"
5473,815072,2,French St & John St,"10/Dracut/Tyngsboro, 1/Christian Hill, 8/Centralville"
5473,815243,3,W 6th St & Bridge St,"1/Christian Hill, 8/Centralville"
5473,814619,4,Lowell Provision Aiken Ave,"1/Christian Hill, 8/Centralville"
5473,815207,5,Sladen St & Pleasant St,"1/Christian Hill, 8/Centralville"
5473,815084,6,Hildreth St & Henry Ave,"1/Christian Hill, 8/Centralville"
5474,800755,1,Kennedy Center,"10/Dracut/Tyngsboro, 11/IRS/Raytheon via Rte. 133, 12/Tewksbury via Rte. 38/Wilmington Train Station, 13/Billerica via Edson, 14/Burlington Mall/Lahey Clinic, 15-16/Chelmsford Center/Westford via Rtes. 129/110, 15/Chelmsford/Westford via Rte. 129/110, 16/Chelmsford via Chelmsford Street, 17/North Chelmsford via Middlesex Street, 18/Downtown Shuttle, 19/Pheasant Lane Mall via Middlesex Street, 1/Christian Hill, 2/Belvidere, 3/South Lowell, 4/Highlands via Stevens, 5/Westford Street/Drum Hill, 6/Broadway/UMass Lowell, 7/Pawtucketville/UMass Lowell North, 8/Centralville, 9/Lowell Circulator, /DEPRECATED - Vaccination Shuttle"
5474,815151,2,Market Basket at Sunrise Plaza,"10/Dracut/Tyngsboro, 1/Christian Hill"
5474,815206,3,Dracut Village Square at Scola's,"10/Dracut/Tyngsboro, 1/Christian Hill"
5474,814598,4,Hannaford,10/Dracut/Tyngsboro
5474,814454,5,Dracut High School,10/Dracut/Tyngsboro
5474,815114,6,Lakeview Ave & Mammoth Rd,10/Dracut/Tyngsboro
5474,814471,7,Lakeview Apartments Tyngsborough,10/Dracut/Tyngsboro
5474,800741,8,Four Corners,10/Dracut/Tyngsboro
5474,814984,9,"Ayotte's Market Hudson, NH",10/Dracut/Tyngsboro
5475,800755,1,Kennedy Center,"10/Dracut/Tyngsboro, 11/IRS/Raytheon via Rte. 133, 12/Tewksbury via Rte. 38/Wilmington Train Station, 13/Billerica via Edson, 14/Burlington Mall/Lahey Clinic, 15-16/Chelmsford Center/Westford via Rtes. 129/110, 15/Chelmsford/Westford via Rte. 129/110, 16/Chelmsford via Chelmsford Street, 17/North Chelmsford via Middlesex Street, 18/Downtown Shuttle, 19/Pheasant Lane Mall via Middlesex Street, 1/Christian Hill, 2/Belvidere, 3/South Lowell, 4/Highlands via Stevens, 5/Westford Street/Drum Hill, 6/Broadway/UMass Lowell, 7/Pawtucketville/UMass Lowell North, 8/Centralville, 9/Lowell Circulator, /DEPRECATED - Vaccination Shuttle"
5475,814974,2,Andover St & Concord St,"11/IRS/Raytheon via Rte. 133, 12/Tewksbury via Rte. 38/Wilmington Train Station, 9/Lowell Circulator"
5475,814859,3,Andover St & River Rd,11/IRS/Raytheon via Rte. 133
5475,814665,4,"495 Business Ctr, Gentronics",11/IRS/Raytheon via Rte. 133
5475,800710,5,Ames Pond Corp Park,11/IRS/Raytheon via Rte. 133
5475,814983,6,Raytheon Facility Andover,11/IRS/Raytheon via Rte. 133
5475,814982,7,IRS Facility,11/IRS/Raytheon via Rte. 133
5476,800755,1,Kennedy Center,"10/Dracut/Tyngsboro, 11/IRS/Raytheon via Rte. 133, 12/Tewksbury via Rte. 38/Wilmington Train Station, 13/Billerica via Edson, 14/Burlington Mall/Lahey Clinic, 15-16/Chelmsford Center/Westford via Rtes. 129/110, 15/Chelmsford/Westford via Rte. 129/110, 16/Chelmsford via Chelmsford Street, 17/North Chelmsford via Middlesex Street, 18/Downtown Shuttle, 19/Pheasant Lane Mall via Middlesex Street, 1/Christian Hill, 2/Belvidere, 3/South Lowell, 4/Highlands via Stevens, 5/Westford Street/Drum Hill, 6/Broadway/UMass Lowell, 7/Pawtucketville/UMass Lowell North, 8/Centralville, 9/Lowell Circulator, /DEPRECATED - Vaccination Shuttle"
5476,814577,2,High St & Andover St,"12/Tewksbury via Rte. 38/Wilmington Train Station, 2/Belvidere"
5476,800801,3,Shedd Park,"12/Tewksbury via Rte. 38/Wilmington Train Station, 2/Belvidere"
5476,815211,4,Stadium Plaza,"12/Tewksbury via Rte. 38/Wilmington Train Station, 2/Belvidere"
5476,815203,5,Walmart,12/Tewksbury via Rte. 38/Wilmington Train Station
5476,800810,6,Tewksbury Town Hall,12/Tewksbury via Rte. 38/Wilmington Train Station
5476,815223,7,Tewksbury State Hospital,12/Tewksbury via Rte. 38/Wilmington Train Station
5476,815147,8,Market Basket Plaza,12/Tewksbury via Rte. 38/Wilmington Train Station
5476,815258,9,Wilmington Train Station,12/Tewksbury via Rte. 38/Wilmington Train Station
5477,800755,1,Kennedy Center,"10/Dracut/Tyngsboro, 11/IRS/Raytheon via Rte. 133, 12/Tewksbury via Rte. 38/Wilmington Train Station, 13/Billerica via Edson, 14/Burlington Mall/Lahey Clinic, 15-16/Chelmsford Center/Westford via Rtes. 129/110, 15/Chelmsford/Westford via Rte. 129/110, 16/Chelmsford via Chelmsford Street, 17/North Chelmsford via Middlesex Street, 18/Downtown Shuttle, 19/Pheasant Lane Mall via Middlesex Street, 1/Christian Hill, 2/Belvidere, 3/South Lowell, 4/Highlands via Stevens, 5/Westford Street/Drum Hill, 6/Broadway/UMass Lowell, 7/Pawtucketville/UMass Lowell North, 8/Centralville, 9/Lowell Circulator, /DEPRECATED - Vaccination Shuttle"
5477,814885,2,Gorham St & Carlisle St,13/Billerica via Edson
5477,815175,3,North Billerica Train Station,13/Billerica via Edson
5477,800788,4,Pollard St & High St,13/Billerica via Edson
5477,814637,5,Billerica Town Hall,"13/Billerica via Edson, 14/Burlington Mall/Lahey Clinic"
5477,815099,6,Billerica Mall,13/Billerica via Edson
5477,815225,7,Towne Plaza at CVS,13/Billerica via Edson
5477,814626,8,Chestnut Street Burlington,13/Billerica via Edson
5478,800755,1,Kennedy Center,"10/Dracut/Tyngsboro, 11/IRS/Raytheon via Rte. 133, 12/Tewksbury via Rte. 38/Wilmington Train Station, 13/Billerica via Edson, 14/Burlington Mall/Lahey Clinic, 15-16/Chelmsford Center/Westford via Rtes. 129/110, 15/Chelmsford/Westford via Rte. 129/110, 16/Chelmsford via Chelmsford Street, 17/North Chelmsford via Middlesex Street, 18/Downtown Shuttle, 19/Pheasant Lane Mall via Middlesex Street, 1/Christian Hill, 2/Belvidere, 3/South Lowell, 4/Highlands via Stevens, 5/Westford Street/Drum Hill, 6/Broadway/UMass Lowell, 7/Pawtucketville/UMass Lowell North, 8/Centralville, 9/Lowell Circulator, /DEPRECATED - Vaccination Shuttle"
5478,815153,2,Meadow Brook Plaza (Plain St),"14/Burlington Mall/Lahey Clinic, 15-16/Chelmsford Center/Westford via Rtes. 129/110, 16/Chelmsford via Chelmsford Street"
5478,814951,3,UPS (Across From 90 Brick Kiln),14/Burlington Mall/Lahey Clinic
5478,814512,4,Treble Cove Plaza (199 Boston Rd),14/Burlington Mall/Lahey Clinic
5478,814587,5,Billerica Center (297 Boston Rd),14/Burlington Mall/Lahey Clinic
5478,814711,6,Nuttings Lake - Middlesex Tpk & Water St,14/Burlington Mall/Lahey Clinic
5478,814447,7,Bedford Springs Apartments,14/Burlington Mall/Lahey Clinic
5478,4147998,8,Outside Mitre Facility,14/Burlington Mall/Lahey Clinic
5478,815165,9,Middlesex Tpk & Terrace Hall Ave,14/Burlington Mall/Lahey Clinic
5478,815037,10,Burlington Mall at Macy's,14/Burlington Mall/Lahey Clinic
5478,815103,11,Lahey Clinic,14/Burlington Mall/Lahey Clinic
5479,800755,1,Kennedy Center,"10/Dracut/Tyngsboro, 11/IRS/Raytheon via Rte. 133, 12/Tewksbury via Rte. 38/Wilmington Train Station, 13/Billerica via Edson, 14/Burlington Mall/Lahey Clinic, 15-16/Chelmsford Center/Westford via Rtes. 129/110, 15/Chelmsford/Westford via Rte. 129/110, 16/Chelmsford via Chelmsford Street, 17/North Chelmsford via Middlesex Street, 18/Downtown Shuttle, 19/Pheasant Lane Mall via Middlesex Street, 1/Christian Hill, 2/Belvidere, 3/South Lowell, 4/Highlands via Stevens, 5/Westford Street/Drum Hill, 6/Broadway/UMass Lowell, 7/Pawtucketville/UMass Lowell North, 8/Centralville, 9/Lowell Circulator, /DEPRECATED - Vaccination Shuttle"
5479,815040,2,Brick Kiln Rd & Carlisle St,"14/Burlington Mall/Lahey Clinic, 15/Chelmsford/Westford via Rte. 129/110"
5479,814849,3,UPS (90 Brick Kiln Rd),"14/Burlington Mall/Lahey Clinic, 15/Chelmsford/Westford via Rte. 129/110"
5479,814446,4,Alpha Rd & Stuart Rd,15/Chelmsford/Westford via Rte. 129/110
5479,814539,5,Harvard Pilgrim Vanguard,15/Chelmsford/Westford via Rte. 129/110
5479,814706,6,Chelmsford Center,15/Chelmsford/Westford via Rte. 129/110
5479,815128,7,Littleton Rd & Hunt Rd,"15-16/Chelmsford Center/Westford via Rtes. 129/110, 15/Chelmsford/Westford via Rte. 129/110"
5479,814593,8,Kidder Rd & Littleton Rd,"15-16/Chelmsford Center/Westford via Rtes. 129/110, 15/Chelmsford/Westford via Rte. 129/110"
5479,814376,9,Nashoba Tech,"15-16/Chelmsford Center/Westford via Rtes. 129/110, 15/Chelmsford/Westford via Rte. 129/110"
5479,805127,10,Hampton Inn Technology Drive,"15-16/Chelmsford Center/Westford via Rtes. 129/110, 15/Chelmsford/Westford via Rte. 129/110"
5479,800829,11,Westford Valley Market Place,"15-16/Chelmsford Center/Westford via Rtes. 129/110, 15/Chelmsford/Westford via Rte. 129/110"
5479,815178,12,Westford Regency Hotel (Littleton Rd),"15-16/Chelmsford Center/Westford via Rtes. 129/110, 15/Chelmsford/Westford via Rte. 129/110"
5479,814903,13,Residence Inn,"15-16/Chelmsford Center/Westford via Rtes. 129/110, 15/Chelmsford/Westford via Rte. 129/110"
5479,814724,14,IBM (55 King St),"15-16/Chelmsford Center/Westford via Rtes. 129/110, 15/Chelmsford/Westford via Rte. 129/110"
5480,800755,1,Kennedy Center,"10/Dracut/Tyngsboro, 11/IRS/Raytheon via Rte. 133, 12/Tewksbury via Rte. 38/Wilmington Train Station, 13/Billerica via Edson, 14/Burlington Mall/Lahey Clinic, 15-16/Chelmsford Center/Westford via Rtes. 129/110, 15/Chelmsford/Westford via Rte. 129/110, 16/Chelmsford via Chelmsford Street, 17/North Chelmsford via Middlesex Street, 18/Downtown Shuttle, 19/Pheasant Lane Mall via Middlesex Street, 1/Christian Hill, 2/Belvidere, 3/South Lowell, 4/Highlands via Stevens, 5/Westford Street/Drum Hill, 6/Broadway/UMass Lowell, 7/Pawtucketville/UMass Lowell North, 8/Centralville, 9/Lowell Circulator, /DEPRECATED - Vaccination Shuttle"
5480,814767,2,Walgreen's Pharmacy Plain St,"14/Burlington Mall/Lahey Clinic, 15-16/Chelmsford Center/Westford via Rtes. 129/110, 16/Chelmsford via Chelmsford Street"
5480,815153,3,Meadow Brook Plaza (Plain St),"14/Burlington Mall/Lahey Clinic, 15-16/Chelmsford Center/Westford via Rtes. 129/110, 16/Chelmsford via Chelmsford Street"
5480,814861,4,Cross Point Tower,"15-16/Chelmsford Center/Westford via Rtes. 129/110, 16/Chelmsford via Chelmsford Street"
5480,815102,5,Kohls Plaza,"15-16/Chelmsford Center/Westford via Rtes. 129/110, 16/Chelmsford via Chelmsford Street"
5480,2734160,6,Radisson Hotel,16/Chelmsford via Chelmsford Street
5480,814373,7,Marshall's Plaza,16/Chelmsford via Chelmsford Street
5480,815068,8,Village Square,16/Chelmsford via Chelmsford Street
5480,805136,9,Dalton Rd & Steadman St,16/Chelmsford via Chelmsford Street
5480,814371,10,Chelmsford Arms,16/Chelmsford via Chelmsford Street
5480,815054,11,Walmart at Drum Hill Plaza,"16/Chelmsford via Chelmsford Street, 17/North Chelmsford via Middlesex Street, 5/Westford Street/Drum Hill"
5481,800755,1,Kennedy Center,"10/Dracut/Tyngsboro, 11/IRS/Raytheon via Rte. 133, 12/Tewksbury via Rte. 38/Wilmington Train Station, 13/Billerica via Edson, 14/Burlington Mall/Lahey Clinic, 15-16/Chelmsford Center/Westford via Rtes. 129/110, 15/Chelmsford/Westford via Rte. 129/110, 16/Chelmsford via Chelmsford Street, 17/North Chelmsford via Middlesex Street, 18/Downtown Shuttle, 19/Pheasant Lane Mall via Middlesex Street, 1/Christian Hill, 2/Belvidere, 3/South Lowell, 4/Highlands via Stevens, 5/Westford Street/Drum Hill, 6/Broadway/UMass Lowell, 7/Pawtucketville/UMass Lowell North, 8/Centralville, 9/Lowell Circulator, /DEPRECATED - Vaccination Shuttle"
5481,815005,2,Boys & Girls Club,"17/North Chelmsford via Middlesex Street, 19/Pheasant Lane Mall via Middlesex Street, 4/Highlands via Stevens"
5481,814890,3,Middlesex St & Pawtucket St,17/North Chelmsford via Middlesex Street
5481,814489,4,Middlesex St Middlesex Plaza,"17/North Chelmsford via Middlesex Street, 19/Pheasant Lane Mall via Middlesex Street"
5481,814772,5,Princeton Blvd Middlesex Plaza,17/North Chelmsford via Middlesex Street
5481,815054,6,Walmart at Drum Hill Plaza,"16/Chelmsford via Chelmsford Street, 17/North Chelmsford via Middlesex Street, 5/Westford Street/Drum Hill"
5481,815222,7,Technology Dr & Research Pl,17/North Chelmsford via Middlesex Street
5481,815186,8,Vinal Square (Princeton Blvd & Shaw St) ,17/North Chelmsford via Middlesex Street
5481,814815,9,Chelmsford Senior Center,17/North Chelmsford via Middlesex Street
5481,814515,10,Triangle Store (2 Main St),17/North Chelmsford via Middlesex Street
5482,800755,1,Kennedy Center,"10/Dracut/Tyngsboro, 11/IRS/Raytheon via Rte. 133, 12/Tewksbury via Rte. 38/Wilmington Train Station, 13/Billerica via Edson, 14/Burlington Mall/Lahey Clinic, 15-16/Chelmsford Center/Westford via Rtes. 129/110, 15/Chelmsford/Westford via Rte. 129/110, 16/Chelmsford via Chelmsford Street, 17/North Chelmsford via Middlesex Street, 18/Downtown Shuttle, 19/Pheasant Lane Mall via Middlesex Street, 1/Christian Hill, 2/Belvidere, 3/South Lowell, 4/Highlands via Stevens, 5/Westford Street/Drum Hill, 6/Broadway/UMass Lowell, 7/Pawtucketville/UMass Lowell North, 8/Centralville, 9/Lowell Circulator, /DEPRECATED - Vaccination Shuttle"
5482,820659,2,Dutton St And Broadway St,"10/Dracut/Tyngsboro, 18/Downtown Shuttle, 1/Christian Hill, 6/Broadway/UMass Lowell, 7/Pawtucketville/UMass Lowell North, 8/Centralville"
5482,820660,3,Dutton St & Market St,"10/Dracut/Tyngsboro, 18/Downtown Shuttle, 1/Christian Hill, 6/Broadway/UMass Lowell, 7/Pawtucketville/UMass Lowell North, 8/Centralville"
5482,815139,4,Lowell High School,"10/Dracut/Tyngsboro, 18/Downtown Shuttle, 1/Christian Hill, 4/Highlands via Stevens, 8/Centralville"
5482,815098,5,Merrimack St & John St,"10/Dracut/Tyngsboro, 18/Downtown Shuttle, 1/Christian Hill, 8/Centralville, 9/Lowell Circulator"
